est,conf_int_low,conf_int_high,days
-0.009002511947625805,-0.021692159550623962,0.0036871356553723512,-3
-0.0006624179188354663,-0.017851076448710833,0.016526240611039904,-2
-0.001204113122545137,-0.016236828436803838,0.013828602191713566,-1
0.0,0.0,0.0,0
-0.008156382308729506,-0.02342907648443537,0.007116311866976359,1
-0.00695886183320927,-0.022696721755986863,0.008778998089568325,2
-0.006225468637683891,-0.01853634944642179,0.006085412171054004,3
